timesteps,X:VCD,X:Glc,X:Lac,X:Titer,W:Feed
3.0,9.289435962758969,34.16081629047233,17.027959125060974,19.23471850074958,19.285714285714285
4.0,12.492749769115903,42.4163614600787,32.18701064221906,74.87373864573715,19.285714285714285
5.0,13.300463661196533,48.61808376150079,50.16514536683079,179.35310787462046,19.285714285714285
6.0,11.947722528698772,55.16167311278586,67.67126701157989,310.5416686503349,19.285714285714285
7.0,9.379765315653389,63.73585277314172,82.38584101600017,437.6163948606052,19.285714285714285
8.0,6.343753672846081,75.15927533525743,93.18507894811724,538.702308905668,19.285714285714285
9.0,3.5708275420073536,89.553660640942,99.9027997881222,604.4739001907734,0.0
10.0,1.7868094317494536,93.07364649124854,103.44557278583376,639.9806594585657,0.0
11.0,0.8886376126994404,91.7895522517977,105.20900775495964,657.8477494723851,0.0
12.0,0.442200977584012,91.1507983277656,106.08620802811922,666.7818276304306,0.0
13.0,0.2201523652671352,90.83287156687406,106.52281787788957,671.2398888749135,0.0
14.0,0.1096358304603639,90.67456726997992,106.74021799592084,673.4624594029277,0.0
0.0,0.9948979591836736,52.44897959183673,0.0,0.0,0.0
1.0,2.724153484749099,50.4319868175881,2.5788314092992546,0.1334153595382972,0.0
2.0,6.3707816747891926,45.34450559604125,9.08391799950622,3.089811960997721,10.918367346938776
3.0,11.549482031397128,38.30925495008091,22.355325442747105,27.012303141427168,10.918367346938776
4.0,15.917233796260168,33.041173173756015,43.05925292517488,110.80710225753842,10.918367346938776
5.0,17.741899341332616,24.110506751120333,68.4572201776519,270.82588859452034,10.918367346938776
6.0,17.181804664477998,14.538342253152472,94.69927810946756,479.7627554821577,10.918367346938776
7.0,15.153215229575952,6.605350541491551,118.89950418038664,695.7189975420514,10.918367346938776
8.0,12.363925634613343,1.6629870894699352,139.4586837337397,877.4831874852433,0.0
9.0,8.621498246835316,-1.123438192410525e-09,155.09571063286376,907.5016715520344,0.0
10.0,5.8075983017902,2.294171925226428e-09,165.70565263638912,907.5016724299692,0.0
11.0,3.8930001983690823,4.620853030997867e-08,172.83521729628083,907.5016724128424,0.0
12.0,2.601598848467503,-1.5405446731290965e-07,177.60706929909114,907.5016728258174,0.0
13.0,1.7351935137964911,-3.4484208939467065e-08,180.7927853419405,907.5016722078176,0.0
14.0,1.1558606431059135,2.2272309436876068e-09,182.9162078795065,907.5016722025266,0.0
0.0,0.5663265306122449,63.06122448979592,0.0,0.0,0.0
1.0,1.6771093009774558,61.952601824752016,1.66426423317173,0.0369718156697984,13.36734693877551
2.0,4.379731070195562,65.96675238217034,6.28576833862229,0.9843644085661748,13.36734693877551
3.0,8.814428066154804,72.31715616572308,16.81871581715164,11.378321165942422,13.36734693877551
4.0,12.554055541493298,73.97264176847989,34.39845395750664,57.80677261386413,13.36734693877551
5.0,13.424131104834624,73.08696675585317,55.792510876412905,155.02627221181052,13.36734693877551
6.0,11.962167160326796,72.63914368129423,76.52951151727098,280.2945376719491,13.36734693877551
7.0,9.455430182571265,74.42783938590682,93.90934063549015,402.580036516236,13.36734693877551
8.0,6.7596940358204325,79.07376276074767,107.0000424928104,502.8883556795072,13.36734693877551
9.0,4.373322113045097,86.49092723862145,115.930742106806,574.7531920548328,13.36734693877551
10.0,2.589368718003216,96.16950330741508,121.46694979008385,620.5670310436815,0.0
11.0,1.450686301806721,102.09578626850131,124.65181785924042,647.3382193397189,0.0
12.0,0.8038656628412996,100.91547590879154,126.42315550690796,662.3512320247443,0.0
13.0,0.4445277900923833,100.26212354644224,127.40367119806868,670.6982324838854,0.0
14.0,0.2455700767878137,99.90101778584494,127.94560044834527,675.3226654764776,0.0
0.0,0.7704081632653061,64.6938775510204,0.0,0.0,0.0
1.0,2.151854148193768,63.14050370260742,2.139220835350532,0.0824634762215527,12.551020408163264
2.0,5.140486648583636,64.77366444282445,7.650666154814507,2.106321376398896,12.551020408163264
3.0,9.30280586447139,69.06845572848533,19.020216486163097,19.494379182753804,12.551020408163264
4.0,12.26575518353688,69.04584676781845,36.33486631637721,80.96977513457726,12.551020408163264
5.0,12.741214421952844,67.05402507732256,56.361508217905005,193.14884215415083,12.551020408163264
6.0,11.428516567248533,65.64707670684369,75.5831271496908,330.34750602465067,12.551020408163264
7.0,9.32322404371885,66.2758086873537,92.00148752225614,464.3260998614456,12.551020408163264
8.0,7.042106481499884,69.45732013501959,104.90411414250732,578.1431088131873,12.551020408163264
9.0,4.90236484657312,75.19184324651715,114.29060239591809,664.9211108119922,0.0
10.0,3.1089254719526997,80.76635129405248,120.54718402976414,724.4296973700812,0.0
11.0,1.9320232792738623,77.9365906791618,124.44358117060791,762.1044464931385,0.0
12.0,1.2178531519640323,76.16575463960542,126.88195406193326,785.9051598723119,0.0
13.0,0.7751231354680042,75.04416964759184,128.42635240377606,801.0661711958087,0.0
14.0,0.4964700790761943,74.32807413916493,129.41240848852712,810.7803554335553,0.0
0.0,0.5459183673469388,67.9591836734694,0.0,0.0,0.0
1.0,1.4612526535185737,67.28240628318157,1.1989647818124811,0.0284541274614131,0.0
2.0,3.5588105560735417,65.55626871848547,4.2569952563834015,0.5820223432530234,17.653061224489797
3.0,7.106884653233597,78.68757982143282,10.99072061373146,6.243765512138137,17.653061224489797
4.0,10.320064695094043,89.91745708231556,22.36820286043155,33.54192272798116,17.653061224489797
5.0,10.863672285246889,99.71371990057854,36.28419488988094,95.7967587677016,17.653061224489797
6.0,9.049290698641858,110.06098058358664,49.22362252143591,176.9765461921374,17.653061224489797
7.0,6.52501914594416,122.07060389155308,59.218358350677285,252.0034454564192,17.653061224489797
8.0,4.329889270118319,135.8251542778384,66.12246730151067,309.1011638220337,17.653061224489797
9.0,2.7411300342703435,150.95258727079258,70.59507970313997,348.13441142469685,0.0
10.0,1.6892374665766086,157.12109745450894,73.38815516459402,373.2674247500301,0.0
11.0,1.024806199587152,156.15677047550912,75.09582432997499,388.9065408698552,0.0
12.0,0.6159936416061322,155.5744139832062,76.12708408346579,398.44813971650825,0.0
13.0,0.3682493960337067,155.2253247278377,76.74526512429902,404.2023419943497,0.0
14.0,0.2194372578287619,155.01697465590297,77.1142199455744,407.6489052838648,0.0
0.0,0.75,50.0,0.0,0.0,0.0
1.0,2.083893336988898,48.73922107070047,1.8930838152463207,0.0847442285126015,0.0
2.0,5.067346416088848,45.46922825291517,6.803349792833476,1.8321463933308135,15.0
3.0,9.700998168028448,53.461171251022776,17.325670319062116,17.45268543252457,15.0
4.0,13.808835852497104,57.03038841840529,34.487246517925776,79.80588660557672,15.0
5.0,15.30512697665309,57.83699174243187,55.795835795296334,207.9115678201446,15.0
6.0,14.346966807721929,58.46340311758151,77.37478351754763,378.0310948876776,15.0
7.0,12.044545101050092,60.74015474289358,96.47572719991511,552.8292276347343,15.0
8.0,9.268962591481236,65.50362833436158,111.84274849980947,706.0849494132782,15.0
9.0,6.497915751245502,72.95435094799299,123.17490344230582,825.0656926101584,0.0
10.0,4.134784100960853,75.41882542416371,130.73354904700537,906.9088163843452,0.0
11.0,2.6506825128490155,72.22254147912683,135.5312228645926,959.7680106177736,0.0
12.0,1.7306129311879863,70.1547645357654,138.63506651977843,994.3155994053012,0.0
13.0,1.143206551169588,68.79678839191861,140.67349673823577,1017.1483683080728,0.0
14.0,0.7608529283796743,67.89636682149879,142.02511718930316,1032.349344219952,0.0
0.0,0.576530612244898,32.04081632653061,0.0,0.0,0.0
1.0,1.696045953610509,31.11229055057243,1.2570277775090313,0.0747824078450999,12.142857142857142
2.0,4.475798278854103,32.990053331965804,4.753677752178248,1.2639312147458257,12.142857142857142
3.0,9.544466207759733,39.03911379335461,13.00157293390872,13.00186146318898,12.142857142857142
4.0,15.16531396381901,40.10185844259447,27.996695520031267,70.58783726161896,12.142857142857142
5.0,18.47074228676544,37.037803537375126,48.57761844666174,210.9075187039407,12.142857142857142
6.0,18.751854241389506,32.41633985913958,71.26974599282754,421.1963222355897,12.142857142857142
7.0,16.999519428238006,28.54647446886421,92.94898443035557,658.0917502549977,12.142857142857142
8.0,14.363996218092185,26.704208985507083,111.88639150472412,885.2096724093011,12.142857142857142
9.0,11.604576843178217,27.30321123979796,127.51874869050408,1083.6428215968845,12.142857142857142
10.0,9.100675836876158,30.25992780900893,139.9569546616572,1247.6241983466907,0.0
11.0,6.995347572971533,25.97984753374252,149.61055844105428,1378.0567228950367,0.0
12.0,5.306411384179855,20.53793167215064,156.982000300884,1478.6919325567635,0.0
13.0,3.9839077410901913,16.43325134188797,162.5451533648477,1554.9066628685762,0.0
14.0,2.966695184039032,13.365977772810336,166.70499077235368,1611.8217044951684,0.0
0.0,0.8316326530612245,38.57142857142857,0.0,0.0,0.0
1.0,2.4182968063591703,36.94526330464651,1.9803879570113108,0.0859524653968408,15.612244897959185
2.0,6.1106357822366,46.56604114423194,7.335950553180955,1.846390635216046,15.612244897959185
3.0,11.852894769474116,52.510047762318656,19.10630044948672,18.67091729832891,15.612244897959185
4.0,16.653269229028503,52.39254747165324,38.25515850704539,87.11387435191574,15.612244897959185
5.0,18.1448033705536,48.79493058206928,61.64155365633496,225.6003779933273,15.612244897959185
6.0,16.85728446876505,45.211991647717625,85.01194490886684,406.4929073714057,15.612244897959185
7.0,14.208639126663268,43.88684382492737,105.6347144219525,591.3090014757036,15.612244897959185
8.0,11.239797988952644,45.68118398279381,122.45916803060658,755.4719921287747,15.612244897959185
9.0,8.474083677021213,50.61696624254692,135.45765423391487,889.1227508376217,15.612244897959185
10.0,6.075095296147305,58.36039213251052,145.03670618229216,990.981130417612,0.0
11.0,4.023688170056238,68.03797774314373,151.6784846742583,1063.1641902209965,0.0
12.0,2.567496189452761,64.52430457840241,155.95509590517716,1110.2595402503275,0.0
13.0,1.6726642367271911,62.258336634425056,158.71317689674677,1140.86081707277,0.0
14.0,1.1025407004970518,60.77330311529059,160.52076678066763,1161.0101694475163,0.0
0.0,0.75,68.77551020408163,0.0,0.0,0.0
1.0,2.11838522099468,67.30842702461945,1.7280128504514205,0.0645331313775414,12.346938775510203
2.0,5.300777801136268,65.4320580309612,6.313311015870646,1.5034420274973632,12.346938775510203
3.0,10.531619241902058,69.14985960557682,16.47720044034038,15.75627268661195,12.346938775510203
4.0,15.625152148324371,66.87845495884588,33.69543731260756,78.22802333351575,12.346938775510203
5.0,18.365283029377498,60.18089313058049,56.12825880125742,217.76119069005108,12.346938775510203
6.0,18.735569286962225,51.82855887903272,80.51290379084037,421.132071656061,12.346938775510203
7.0,17.523220850761664,44.01862105502139,104.26221280436164,654.4556643476976,12.346938775510203
8.0,15.45560463907854,38.08501827711447,125.80458370400444,887.4757676941509,12.346938775510203
9.0,13.082587497614089,34.65002605136349,144.40545567099667,1101.0355474430337,0.0
10.0,10.75654587793331,30.68833443946355,159.91633967431395,1286.199613214318,0.0
11.0,8.670837906549645,19.9828427302298,172.54185897546512,1439.9333577788136,0.0
12.0,6.868595783995239,11.436469064786976,182.63371646954985,1562.796556866039,0.0
13.0,5.334868052328891,4.748603738921237,190.5570264301286,1655.794318501114,0.0
14.0,3.927190522113845,0.0019930195818658,196.60147929841384,1705.8431496804849,0.0
